ligand,pubchem_query,role,herb,scaffold,priority,sdf_file,notes,focused_role,system,state,chain_pair,receptor_file,grid_id,grid_state,grid_type,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,seed,output_prefix,run_mode,score_best,output_pdbqt,unidock_returncode,unidock_outdir,method,source_csv,ligand_std,grid_category,stage_source,ligand_sdf,candidate_class,rank_as_candidate,pose_available,ligand_pdbqt,receptor_pdb,score_pdbqt,ligand_heavy_atoms,min_receptor_distance,contact_residue_count,optn_contact_count,tbk1_contact_count,dual_chain_contact,cleft_contact_strong,min_dist_to_optn_res50,res50_within_8A,optn_contact_residues,tbk1_contact_residues,lig_centroid_x,lig_centroid_y,lig_centroid_z,error,ligand_efficiency_score_per_heavy_atom
Amlexanox,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,6,E50K_AC_Amlexanox_res50_sidechain_avg_seed6,,-5.266,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed6/E50K_AC_Amlexanox_res50_sidechain_avg_seed6_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed6,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Amlexanox,sidechain,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Coptisine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Coptisine_res50_sidechain_avg_seed7,,-6.334,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Coptisine_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Coptisine,sidechain,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Linarin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Linarin_res50_sidechain_avg_seed7,,-5.834,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Linarin_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Linarin,sidechain,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Acacetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Acacetin_res50_sidechain_avg_seed7,,-5.077,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Acacetin_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Acacetin,sidechain,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Berberine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Berberine_res50_sidechain_avg_seed7,,-5.373,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Berberine_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Berberine,sidechain,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Quercetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Quercetin_res50_sidechain_avg_seed7,,-5.253,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Quercetin_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Quercetin,sidechain,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Amlexanox,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,7,E50K_AC_Amlexanox_res50_sidechain_avg_seed7,,-5.375,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7/E50K_AC_Amlexanox_res50_sidechain_avg_seed7_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed7,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Amlexanox,sidechain,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Coptisine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Coptisine_res50_sidechain_avg_seed8,,-6.33,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Coptisine_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Coptisine,sidechain,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Linarin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Linarin_res50_sidechain_avg_seed8,,-4.772,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Linarin_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Linarin,sidechain,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Acacetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Acacetin_res50_sidechain_avg_seed8,,-5.098,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Acacetin_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Acacetin,sidechain,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Berberine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Berberine_res50_sidechain_avg_seed8,,-5.405,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Berberine_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Berberine,sidechain,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Quercetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Quercetin_res50_sidechain_avg_seed8,,-5.394,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Quercetin_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Quercetin,sidechain,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Amlexanox,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,8,E50K_AC_Amlexanox_res50_sidechain_avg_seed8,,-5.432,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8/E50K_AC_Amlexanox_res50_sidechain_avg_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Amlexanox,sidechain,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Coptisine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Coptisine_res50_sidechain_avg_seed9,,-6.356,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Coptisine_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Coptisine,sidechain,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Linarin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Linarin_res50_sidechain_avg_seed9,,-4.907,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Linarin_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Linarin,sidechain,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Acacetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Acacetin_res50_sidechain_avg_seed9,,-5.031,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Acacetin_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Acacetin,sidechain,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Berberine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Berberine_res50_sidechain_avg_seed9,,-5.509,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Berberine_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Berberine,sidechain,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Quercetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Quercetin_res50_sidechain_avg_seed9,,-5.202,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Quercetin_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Quercetin,sidechain,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Amlexanox,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,9,E50K_AC_Amlexanox_res50_sidechain_avg_seed9,,-5.232,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9/E50K_AC_Amlexanox_res50_sidechain_avg_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Amlexanox,sidechain,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Coptisine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Coptisine_res50_sidechain_avg_seed10,,-6.335,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Coptisine_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Coptisine,sidechain,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Linarin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Linarin_res50_sidechain_avg_seed10,,-5.902,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Linarin_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Linarin,sidechain,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Acacetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Acacetin_res50_sidechain_avg_seed10,,-5.089,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Acacetin_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Acacetin,sidechain,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Berberine,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Berberine_res50_sidechain_avg_seed10,,-5.424,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Berberine_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Berberine,sidechain,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Quercetin,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Quercetin_res50_sidechain_avg_seed10,,-5.427,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Quercetin_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Quercetin,sidechain,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Amlexanox,,,,,,,,,E50K_AC,E50K,AC,receptors_pdb_aligned/E50K_AC_5EOA_superposed_to_WT_AC.pdb,AC_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.2636,15.0388,-40.3993,26,26,26,32,10,E50K_AC_Amlexanox_res50_sidechain_avg_seed10,,-5.352,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10/E50K_AC_Amlexanox_res50_sidechain_avg_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/E50K_AC_AC_res50_sidechain_avg_26A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Amlexanox,sidechain,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Coptisine,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.7261,15.0095,-41.1321,26,26,26,32,1,WT_BD_Coptisine_res50_sidechain_avg_seed1,,-6.026,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1/WT_BD_Coptisine_res50_sidechain_avg_seed1_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Coptisine,sidechain,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Linarin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.7261,15.0095,-41.1321,26,26,26,32,1,WT_BD_Linarin_res50_sidechain_avg_seed1,,-5.251,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1/WT_BD_Linarin_res50_sidechain_avg_seed1_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Linarin,sidechain,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
Acacetin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_res50_sidechain_avg_26A,avg,res50_sidechain_avg,3.7261,15.0095,-41.1321,26,26,26,32,1,WT_BD_Acacetin_res50_sidechain_avg_seed1,,-5.161,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1/WT_BD_Acacetin_res50_sidechain_avg_seed1_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_sidechain_seed10/WT_BD_BD_res50_sidechain_avg_26A_seed1,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_sidechain_seed10/stage14A_unidock_core6_sidechain_seed10_raw.csv,Acacetin,sidechain,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,False,,,,,,,,,,,,,,,,,,pdbqt_not_found,
